areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000004,East Midlands,region,17/09/2021,2275
E12000004,East Midlands,region,16/09/2021,2368
E12000004,East Midlands,region,15/09/2021,2384
E12000004,East Midlands,region,14/09/2021,2425
E12000004,East Midlands,region,13/09/2021,2775
E12000004,East Midlands,region,12/09/2021,2059
E12000004,East Midlands,region,11/09/2021,1739
E12000004,East Midlands,region,10/09/2021,2079
E12000004,East Midlands,region,09/09/2021,2499
E12000004,East Midlands,region,08/09/2021,2612
E12000004,East Midlands,region,07/09/2021,2905
E12000004,East Midlands,region,06/09/2021,3390
E12000004,East Midlands,region,05/09/2021,2351
E12000004,East Midlands,region,04/09/2021,2274
E12000004,East Midlands,region,03/09/2021,2666
E12000004,East Midlands,region,02/09/2021,2784
E12000004,East Midlands,region,01/09/2021,2985
E12000004,East Midlands,region,31/08/2021,3249
E12000004,East Midlands,region,30/08/2021,2423
E12000004,East Midlands,region,29/08/2021,1886
E12000004,East Midlands,region,28/08/2021,1867
E12000004,East Midlands,region,27/08/2021,2379
E12000004,East Midlands,region,26/08/2021,2584
E12000004,East Midlands,region,25/08/2021,2759
E12000004,East Midlands,region,24/08/2021,2693
E12000004,East Midlands,region,23/08/2021,2999
E12000004,East Midlands,region,22/08/2021,2271
E12000004,East Midlands,region,21/08/2021,2311
E12000004,East Midlands,region,20/08/2021,2334
E12000004,East Midlands,region,19/08/2021,2551
E12000004,East Midlands,region,18/08/2021,2809
E12000004,East Midlands,region,17/08/2021,2733
E12000004,East Midlands,region,16/08/2021,2983
E12000004,East Midlands,region,15/08/2021,2094
E12000004,East Midlands,region,14/08/2021,2085
E12000004,East Midlands,region,13/08/2021,2257
E12000004,East Midlands,region,12/08/2021,2712
E12000004,East Midlands,region,11/08/2021,2664
E12000004,East Midlands,region,10/08/2021,2588
E12000004,East Midlands,region,09/08/2021,2719
E12000004,East Midlands,region,08/08/2021,1949
E12000004,East Midlands,region,07/08/2021,1871
E12000004,East Midlands,region,06/08/2021,2386
E12000004,East Midlands,region,05/08/2021,2692
E12000004,East Midlands,region,04/08/2021,2777
E12000004,East Midlands,region,03/08/2021,2621
E12000004,East Midlands,region,02/08/2021,2501
E12000004,East Midlands,region,01/08/2021,1742
E12000004,East Midlands,region,31/07/2021,1812
E12000004,East Midlands,region,30/07/2021,2060
E12000004,East Midlands,region,29/07/2021,2326
E12000004,East Midlands,region,28/07/2021,2588
E12000004,East Midlands,region,27/07/2021,2402
E12000004,East Midlands,region,26/07/2021,2309
E12000004,East Midlands,region,25/07/2021,1677
E12000004,East Midlands,region,24/07/2021,1669
E12000004,East Midlands,region,23/07/2021,1940
E12000004,East Midlands,region,22/07/2021,2234
E12000004,East Midlands,region,21/07/2021,2583
E12000004,East Midlands,region,20/07/2021,2829
E12000004,East Midlands,region,19/07/2021,3617
E12000004,East Midlands,region,18/07/2021,2699
E12000004,East Midlands,region,17/07/2021,2860
E12000004,East Midlands,region,16/07/2021,4104
E12000004,East Midlands,region,15/07/2021,4429
E12000004,East Midlands,region,14/07/2021,3962
E12000004,East Midlands,region,13/07/2021,3417
E12000004,East Midlands,region,12/07/2021,3340
E12000004,East Midlands,region,11/07/2021,2135
E12000004,East Midlands,region,10/07/2021,1978
E12000004,East Midlands,region,09/07/2021,2209
E12000004,East Midlands,region,08/07/2021,2255
E12000004,East Midlands,region,07/07/2021,2473
E12000004,East Midlands,region,06/07/2021,2363
E12000004,East Midlands,region,05/07/2021,2263
E12000004,East Midlands,region,04/07/2021,1657
E12000004,East Midlands,region,03/07/2021,1458
E12000004,East Midlands,region,02/07/2021,1565
E12000004,East Midlands,region,01/07/2021,1667
E12000004,East Midlands,region,30/06/2021,1549
E12000004,East Midlands,region,29/06/2021,1580
E12000004,East Midlands,region,28/06/2021,1541
E12000004,East Midlands,region,27/06/2021,992
E12000004,East Midlands,region,26/06/2021,892
E12000004,East Midlands,region,25/06/2021,942
E12000004,East Midlands,region,24/06/2021,843
E12000004,East Midlands,region,23/06/2021,861
E12000004,East Midlands,region,22/06/2021,820
E12000004,East Midlands,region,21/06/2021,752
E12000004,East Midlands,region,20/06/2021,471
E12000004,East Midlands,region,19/06/2021,417
E12000004,East Midlands,region,18/06/2021,547
E12000004,East Midlands,region,17/06/2021,506
E12000004,East Midlands,region,16/06/2021,550
E12000004,East Midlands,region,15/06/2021,541
E12000004,East Midlands,region,14/06/2021,493
E12000004,East Midlands,region,13/06/2021,320
E12000004,East Midlands,region,12/06/2021,319
E12000004,East Midlands,region,11/06/2021,352
E12000004,East Midlands,region,10/06/2021,338
E12000004,East Midlands,region,09/06/2021,393
E12000004,East Midlands,region,08/06/2021,362
E12000004,East Midlands,region,07/06/2021,412
E12000004,East Midlands,region,06/06/2021,271
E12000004,East Midlands,region,05/06/2021,215
E12000004,East Midlands,region,04/06/2021,259
E12000004,East Midlands,region,03/06/2021,265
E12000004,East Midlands,region,02/06/2021,266
E12000004,East Midlands,region,01/06/2021,252
E12000004,East Midlands,region,31/05/2021,175
E12000004,East Midlands,region,30/05/2021,155
E12000004,East Midlands,region,29/05/2021,138
E12000004,East Midlands,region,28/05/2021,180
E12000004,East Midlands,region,27/05/2021,179
E12000004,East Midlands,region,26/05/2021,196
E12000004,East Midlands,region,25/05/2021,166
E12000004,East Midlands,region,24/05/2021,194
E12000004,East Midlands,region,23/05/2021,143
E12000004,East Midlands,region,22/05/2021,117
E12000004,East Midlands,region,21/05/2021,125
E12000004,East Midlands,region,20/05/2021,172
E12000004,East Midlands,region,19/05/2021,179
E12000004,East Midlands,region,18/05/2021,131
E12000004,East Midlands,region,17/05/2021,160
E12000004,East Midlands,region,16/05/2021,141
E12000004,East Midlands,region,15/05/2021,107
E12000004,East Midlands,region,14/05/2021,138
E12000004,East Midlands,region,13/05/2021,147
E12000004,East Midlands,region,12/05/2021,141
E12000004,East Midlands,region,11/05/2021,147
E12000004,East Midlands,region,10/05/2021,232
E12000004,East Midlands,region,09/05/2021,198
E12000004,East Midlands,region,08/05/2021,121
E12000004,East Midlands,region,07/05/2021,171
E12000004,East Midlands,region,06/05/2021,246
E12000004,East Midlands,region,05/05/2021,234
E12000004,East Midlands,region,04/05/2021,214
E12000004,East Midlands,region,03/05/2021,185
E12000004,East Midlands,region,02/05/2021,148
E12000004,East Midlands,region,01/05/2021,104
E12000004,East Midlands,region,30/04/2021,106
E12000004,East Midlands,region,29/04/2021,173
E12000004,East Midlands,region,28/04/2021,174
E12000004,East Midlands,region,27/04/2021,156
E12000004,East Midlands,region,26/04/2021,174
E12000004,East Midlands,region,25/04/2021,149
E12000004,East Midlands,region,24/04/2021,109
E12000004,East Midlands,region,23/04/2021,136
E12000004,East Midlands,region,22/04/2021,168
E12000004,East Midlands,region,21/04/2021,190
E12000004,East Midlands,region,20/04/2021,196
E12000004,East Midlands,region,19/04/2021,195
E12000004,East Midlands,region,18/04/2021,202
E12000004,East Midlands,region,17/04/2021,121
E12000004,East Midlands,region,16/04/2021,170
E12000004,East Midlands,region,15/04/2021,182
E12000004,East Midlands,region,14/04/2021,215
E12000004,East Midlands,region,13/04/2021,208
E12000004,East Midlands,region,12/04/2021,229
E12000004,East Midlands,region,11/04/2021,198
E12000004,East Midlands,region,10/04/2021,186
E12000004,East Midlands,region,09/04/2021,252
E12000004,East Midlands,region,08/04/2021,298
E12000004,East Midlands,region,07/04/2021,284
E12000004,East Midlands,region,06/04/2021,317
E12000004,East Midlands,region,05/04/2021,234
E12000004,East Midlands,region,04/04/2021,208
E12000004,East Midlands,region,03/04/2021,261
E12000004,East Midlands,region,02/04/2021,269
E12000004,East Midlands,region,01/04/2021,334
E12000004,East Midlands,region,31/03/2021,366
E12000004,East Midlands,region,30/03/2021,340
E12000004,East Midlands,region,29/03/2021,365
E12000004,East Midlands,region,28/03/2021,432
E12000004,East Midlands,region,27/03/2021,363
E12000004,East Midlands,region,26/03/2021,404
E12000004,East Midlands,region,25/03/2021,517
E12000004,East Midlands,region,24/03/2021,600
E12000004,East Midlands,region,23/03/2021,541
E12000004,East Midlands,region,22/03/2021,541
E12000004,East Midlands,region,21/03/2021,471
E12000004,East Midlands,region,20/03/2021,411
E12000004,East Midlands,region,19/03/2021,474
E12000004,East Midlands,region,18/03/2021,579
E12000004,East Midlands,region,17/03/2021,575
E12000004,East Midlands,region,16/03/2021,597
E12000004,East Midlands,region,15/03/2021,597
E12000004,East Midlands,region,14/03/2021,380
E12000004,East Midlands,region,13/03/2021,393
E12000004,East Midlands,region,12/03/2021,521
E12000004,East Midlands,region,11/03/2021,565
E12000004,East Midlands,region,10/03/2021,570
E12000004,East Midlands,region,09/03/2021,608
E12000004,East Midlands,region,08/03/2021,659
E12000004,East Midlands,region,07/03/2021,445
E12000004,East Midlands,region,06/03/2021,444
E12000004,East Midlands,region,05/03/2021,609
E12000004,East Midlands,region,04/03/2021,592
E12000004,East Midlands,region,03/03/2021,615
E12000004,East Midlands,region,02/03/2021,673
E12000004,East Midlands,region,01/03/2021,759
E12000004,East Midlands,region,28/02/2021,487
E12000004,East Midlands,region,27/02/2021,519
E12000004,East Midlands,region,26/02/2021,676
E12000004,East Midlands,region,25/02/2021,801
E12000004,East Midlands,region,24/02/2021,962
E12000004,East Midlands,region,23/02/2021,1133
E12000004,East Midlands,region,22/02/2021,1351
E12000004,East Midlands,region,21/02/2021,869
E12000004,East Midlands,region,20/02/2021,797
E12000004,East Midlands,region,19/02/2021,1099
E12000004,East Midlands,region,18/02/2021,1198
E12000004,East Midlands,region,17/02/2021,1290
E12000004,East Midlands,region,16/02/2021,1296
E12000004,East Midlands,region,15/02/2021,1675
E12000004,East Midlands,region,14/02/2021,913
E12000004,East Midlands,region,13/02/2021,911
E12000004,East Midlands,region,12/02/2021,1265
E12000004,East Midlands,region,11/02/2021,1350
E12000004,East Midlands,region,10/02/2021,1299
E12000004,East Midlands,region,09/02/2021,1356
E12000004,East Midlands,region,08/02/2021,1643
E12000004,East Midlands,region,07/02/2021,1107
E12000004,East Midlands,region,06/02/2021,1118
E12000004,East Midlands,region,05/02/2021,1448
E12000004,East Midlands,region,04/02/2021,1670
E12000004,East Midlands,region,03/02/2021,1753
E12000004,East Midlands,region,02/02/2021,1853
E12000004,East Midlands,region,01/02/2021,2069
E12000004,East Midlands,region,31/01/2021,1378
E12000004,East Midlands,region,30/01/2021,1459
E12000004,East Midlands,region,29/01/2021,1873
E12000004,East Midlands,region,28/01/2021,2188
E12000004,East Midlands,region,27/01/2021,2240
E12000004,East Midlands,region,26/01/2021,2300
E12000004,East Midlands,region,25/01/2021,2074
E12000004,East Midlands,region,24/01/2021,1234
E12000004,East Midlands,region,23/01/2021,1749
E12000004,East Midlands,region,22/01/2021,2310
E12000004,East Midlands,region,21/01/2021,2580
E12000004,East Midlands,region,20/01/2021,2683
E12000004,East Midlands,region,19/01/2021,3183
E12000004,East Midlands,region,18/01/2021,3226
E12000004,East Midlands,region,17/01/2021,2087
E12000004,East Midlands,region,16/01/2021,2060
E12000004,East Midlands,region,15/01/2021,2716
E12000004,East Midlands,region,14/01/2021,2796
E12000004,East Midlands,region,13/01/2021,2833
E12000004,East Midlands,region,12/01/2021,3245
E12000004,East Midlands,region,11/01/2021,3534
E12000004,East Midlands,region,10/01/2021,2156
E12000004,East Midlands,region,09/01/2021,2328
E12000004,East Midlands,region,08/01/2021,2798
E12000004,East Midlands,region,07/01/2021,2972
E12000004,East Midlands,region,06/01/2021,3191
E12000004,East Midlands,region,05/01/2021,3495
E12000004,East Midlands,region,04/01/2021,4285
E12000004,East Midlands,region,03/01/2021,2994
E12000004,East Midlands,region,02/01/2021,3409
E12000004,East Midlands,region,01/01/2021,1661
E12000004,East Midlands,region,31/12/2020,2976
E12000004,East Midlands,region,30/12/2020,3610
E12000004,East Midlands,region,29/12/2020,3965
E12000004,East Midlands,region,28/12/2020,2489
E12000004,East Midlands,region,27/12/2020,2390
E12000004,East Midlands,region,26/12/2020,1861
E12000004,East Midlands,region,25/12/2020,695
E12000004,East Midlands,region,24/12/2020,1436
E12000004,East Midlands,region,23/12/2020,2003
E12000004,East Midlands,region,22/12/2020,2075
E12000004,East Midlands,region,21/12/2020,2390
E12000004,East Midlands,region,20/12/2020,1692
E12000004,East Midlands,region,19/12/2020,1333
E12000004,East Midlands,region,18/12/2020,1700
E12000004,East Midlands,region,17/12/2020,1682
E12000004,East Midlands,region,16/12/2020,1685
E12000004,East Midlands,region,15/12/2020,1720
E12000004,East Midlands,region,14/12/2020,2040
E12000004,East Midlands,region,13/12/2020,1046
E12000004,East Midlands,region,12/12/2020,1028
E12000004,East Midlands,region,11/12/2020,1433
E12000004,East Midlands,region,10/12/2020,1431
E12000004,East Midlands,region,09/12/2020,1394
E12000004,East Midlands,region,08/12/2020,1406
E12000004,East Midlands,region,07/12/2020,1569
E12000004,East Midlands,region,06/12/2020,957
E12000004,East Midlands,region,05/12/2020,852
E12000004,East Midlands,region,04/12/2020,1090
E12000004,East Midlands,region,03/12/2020,1238
E12000004,East Midlands,region,02/12/2020,1256
E12000004,East Midlands,region,01/12/2020,1263
E12000004,East Midlands,region,30/11/2020,1438
E12000004,East Midlands,region,29/11/2020,796
E12000004,East Midlands,region,28/11/2020,873
E12000004,East Midlands,region,27/11/2020,1120
E12000004,East Midlands,region,26/11/2020,1170
E12000004,East Midlands,region,25/11/2020,1342
E12000004,East Midlands,region,24/11/2020,1457
E12000004,East Midlands,region,23/11/2020,1629
E12000004,East Midlands,region,22/11/2020,1010
E12000004,East Midlands,region,21/11/2020,1094
E12000004,East Midlands,region,20/11/2020,1475
E12000004,East Midlands,region,19/11/2020,1496
E12000004,East Midlands,region,18/11/2020,1832
E12000004,East Midlands,region,17/11/2020,2105
E12000004,East Midlands,region,16/11/2020,2577
E12000004,East Midlands,region,15/11/2020,1411
E12000004,East Midlands,region,14/11/2020,1711
E12000004,East Midlands,region,13/11/2020,2147
E12000004,East Midlands,region,12/11/2020,2174
E12000004,East Midlands,region,11/11/2020,2650
E12000004,East Midlands,region,10/11/2020,2658
E12000004,East Midlands,region,09/11/2020,2995
E12000004,East Midlands,region,08/11/2020,2013
E12000004,East Midlands,region,07/11/2020,1752
E12000004,East Midlands,region,06/11/2020,2292
E12000004,East Midlands,region,05/11/2020,2195
E12000004,East Midlands,region,04/11/2020,2140
E12000004,East Midlands,region,03/11/2020,2359
E12000004,East Midlands,region,02/11/2020,3242
E12000004,East Midlands,region,01/11/2020,1226
E12000004,East Midlands,region,31/10/2020,1500
E12000004,East Midlands,region,30/10/2020,2059
E12000004,East Midlands,region,29/10/2020,2100
E12000004,East Midlands,region,28/10/2020,2143
E12000004,East Midlands,region,27/10/2020,2047
E12000004,East Midlands,region,26/10/2020,2354
E12000004,East Midlands,region,25/10/2020,1476
E12000004,East Midlands,region,24/10/2020,1460
E12000004,East Midlands,region,23/10/2020,1838
E12000004,East Midlands,region,22/10/2020,2124
E12000004,East Midlands,region,21/10/2020,2112
E12000004,East Midlands,region,20/10/2020,2125
E12000004,East Midlands,region,19/10/2020,2383
E12000004,East Midlands,region,18/10/2020,1087
E12000004,East Midlands,region,17/10/2020,1201
E12000004,East Midlands,region,16/10/2020,1292
E12000004,East Midlands,region,15/10/2020,1428
E12000004,East Midlands,region,14/10/2020,1789
E12000004,East Midlands,region,13/10/2020,1568
E12000004,East Midlands,region,12/10/2020,1758
E12000004,East Midlands,region,11/10/2020,1107
E12000004,East Midlands,region,10/10/2020,1117
E12000004,East Midlands,region,09/10/2020,1435
